Prison Name,Report_Date,Baseline CNA,In Use CNA,Operational Capacity,Population *,Year,Month,Occupancy_Percentage,Overcrowding_Status,Homicide,Natural Causes,Other,Self-Inflicted,Total_Deaths,start_period,end_period,A,B,C,D,YOI,Male,Female,Mixed,Female_open,Female_closed,Notes,Highest_category_male,Highest_category_female,start_date,end_date
Swansea,2019-11-30,268,268.0,497.0,423.0,2019,11,157.8358208955224,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Swinfen Hall,2019-11-30,604,574.0,594.0,579.0,2019,11,100.87108013937282,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI for young adults (18-25),YOI,Other,2014-10-01,2024-09-01
Thameside,2019-11-30,926,926.0,1232.0,1194.0,2019,11,128.94168466522677,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison (private),B,Other,2014-10-01,2024-09-01
Mount,2019-11-30,1008,1008.0,1028.0,1015.0,2019,11,100.69444444444444,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Thorn Cross,2019-11-30,385,385.0,385.0,382.0,2019,11,99.22077922077922,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Usk / Prescoed,2019-11-30,378,375.0,536.0,520.0,2019,11,138.66666666666669,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,1,0,1,0,0,0,0,"Usk = Category C, Prescoed = Category D (open)",C,Other,2014-10-01,2024-09-01
Wakefield,2019-11-30,750,750.0,750.0,733.0,2019,11,97.73333333333333,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Wandsworth,2019-11-30,963,935.0,1546.0,1483.0,2019,11,158.6096256684492,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Warren Hill,2019-11-30,264,258.0,258.0,244.0,2019,11,94.57364341085271,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Specialized juvenile/young adult site,YOI,Other,2014-10-01,2024-09-01
Wayland,2019-11-30,973,969.0,1003.0,993.0,2019,11,102.47678018575851,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Wealstun,2019-11-30,810,809.0,832.0,818.0,2019,11,101.1124845488257,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Werrington,2019-11-30,118,118.0,118.0,106.0,2019,11,89.83050847457628,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI (15-18),YOI,Other,2014-10-01,2024-09-01
Wetherby,2019-11-30,408,336.0,336.0,227.0,2019,11,67.55952380952381,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,YOI (15-18),YOI,Other,2014-10-01,2024-09-01
Whatton,2019-11-30,775,769.0,841.0,838.0,2019,11,108.97269180754225,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (sex offenders),C,Other,2014-10-01,2024-09-01
Whitemoor,2019-11-30,473,458.0,458.0,450.0,2019,11,98.2532751091703,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Winchester,2019-11-30,469,365.0,500.0,471.0,2019,11,129.04109589041096,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Woodhill,2019-11-30,635,539.0,630.0,457.0,2019,11,84.78664192949907,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Wormwood Scrubs,2019-11-30,1156,963.0,1046.0,1051.0,2019,11,109.13811007268951,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Wymott,2019-11-30,1099,1099.0,1167.0,1143.0,2019,11,104.00363967242947,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Altcourse,2019-12-31,794,794.0,1164.0,1111.0,2019,12,139.92443324937028,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Operated by G4S; houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Ashfield,2019-12-31,415,400.0,400.0,400.0,2019,12,100.0,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Operated by Serco; specializes in adult sex offenders,C,Other,2014-10-01,2024-09-01
Askham Grange,2019-12-31,128,128.0,128.0,115.0,2019,12,89.84375,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,1,0,Open prison for adults and young offenders,Other,Open,2014-10-01,2024-09-01
Aylesbury,2019-12-31,410,209.0,209.0,207.0,2019,12,99.04306220095694,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Bedford,2019-12-31,314,265.0,397.0,362.0,2019,12,136.60377358490564,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Belmarsh,2019-12-31,760,760.0,906.0,761.0,2019,12,100.13157894736841,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses high-profile inmates,A,Other,2014-10-01,2024-09-01
Berwyn,2019-12-31,1660,1660.0,1660.0,1649.0,2019,12,99.33734939759036,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,02-2017,09-2024,0,0,1,0,0,1,0,0,0,0,"Category C prison. Opened in 02-2017, largest prison in the UK",C,Other,2017-02-01,2024-09-01
Birmingham,2019-12-31,1099,790.0,969.0,949.0,2019,12,120.12658227848101,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Previously known as Winson Green; Changed from private to public in 07-2019,B,Other,2014-10-01,2024-09-01
Brinsford,2019-12-31,539,511.0,549.0,479.0,2019,12,93.73776908023484,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Bristol,2019-12-31,406,345.0,520.0,460.0,2019,12,133.33333333333331,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Brixton,2019-12-31,529,529.0,798.0,771.0,2019,12,145.74669187145557,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training establishment,C,Other,2014-10-01,2024-09-01
Bronzefield,2019-12-31,537,537.0,552.0,510.0,2019,12,94.97206703910615,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Operated by Sodexo Justice Services; closed women's prison - houses adults and young offenders,Other,Closed,2014-10-01,2024-09-01
Buckley Hall,2019-12-31,409,409.0,459.0,456.0,2019,12,111.49144254278728,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Bullingdon,2019-12-31,869,869.0,1114.0,1075.0,2019,12,123.70540851553508,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison with some C prisoners,B,Other,2014-10-01,2024-09-01
Bure,2019-12-31,604,604.0,624.0,617.0,2019,12,102.15231788079471,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Specializes in sex offenders,C,Other,2014-10-01,2024-09-01
Cardiff,2019-12-31,534,534.0,779.0,738.0,2019,12,138.20224719101125,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Channings Wood,2019-12-31,698,698.0,724.0,712.0,2019,12,102.00573065902579,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Offers Sex Offender Treatment Programme (SOTP),C,Other,2014-10-01,2024-09-01
Chelmsford,2019-12-31,551,551.0,750.0,704.0,2019,12,127.76769509981851,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Coldingley,2019-12-31,493,403.0,426.0,419.0,2019,12,103.97022332506202,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training prison,C,Other,2014-10-01,2024-09-01
Cookham Wood,2019-12-31,188,188.0,188.0,148.0,2019,12,78.72340425531915,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution for juveniles (15-18),YOI,Other,2014-10-01,2024-09-01
Dartmoor,2019-12-31,642,640.0,640.0,634.0,2019,12,99.0625,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training prison,C,Other,2014-10-01,2024-09-01
Deerbolt,2019-12-31,513,447.0,447.0,411.0,2019,12,91.94630872483222,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Doncaster,2019-12-31,738,738.0,1145.0,1088.0,2019,12,147.42547425474254,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,"Operated by Serco; houses adults, young offenders, and sex offenders",B,Other,2014-10-01,2024-09-01
Dovegate,2019-12-31,1060,1060.0,1160.0,1153.0,2019,12,108.77358490566039,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Operated by Serco; functions as a training prison,B,Other,2014-10-01,2024-09-01
Downview,2019-12-31,368,307.0,307.0,293.0,2019,12,95.43973941368078,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,05-2016,09-2024,0,0,0,0,0,0,1,0,0,1,Reopened as a female prison in 05-2016,Other,Closed,2016-05-01,2024-09-01
Drake Hall,2019-12-31,340,340.0,340.0,325.0,2019,12,95.58823529411765,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison; specializes in foreign nationals,Other,Closed,2014-10-01,2024-09-01
Durham,2019-12-31,597,578.0,998.0,924.0,2019,12,159.86159169550174,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders on remand,B,Other,2014-10-01,2024-09-01
East Sutton Park,2019-12-31,101,101.0,101.0,99.0,2019,12,98.01980198019803,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,1,0,Open women's prison,Other,Open,2014-10-01,2024-09-01
Eastwood Park,2019-12-31,406,387.0,435.0,342.0,2019,12,88.37209302325581,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Elmley (Sheppey),2019-12-31,1007,1007.0,1182.0,1151.0,2019,12,114.29990069513407,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Erlestoke,2019-12-31,494,494.0,524.0,505.0,2019,12,102.22672064777328,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Exeter,2019-12-31,326,318.0,561.0,482.0,2019,12,151.57232704402517,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Featherstone,2019-12-31,671,636.0,652.0,609.0,2019,12,95.75471698113208,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Functions as a training establishment,C,Other,2014-10-01,2024-09-01
Feltham,2019-12-31,768,542.0,542.0,421.0,2019,12,77.67527675276753,Below Capacity (<90%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,1,0,0,0,0,Young Offender Institution,YOI,Other,2014-10-01,2024-09-01
Ford,2019-12-31,544,544.0,544.0,536.0,2019,12,98.52941176470588,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Forest Bank,2019-12-31,1063,1063.0,1460.0,1426.0,2019,12,134.1486359360301,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,Operated by Sodexo Justice Services; houses adults and young offenders,B,Other,2014-10-01,2024-09-01
Foston Hall,2019-12-31,307,307.0,349.0,326.0,2019,12,106.18892508143323,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison; houses adults and young offenders,Other,Closed,2014-10-01,2024-09-01
Frankland,2019-12-31,852,852.0,852.0,838.0,2019,12,98.35680751173709,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses Category A High Risk and Category B adult males,A,Other,2014-10-01,2024-09-01
Full Sutton,2019-12-31,594,594.0,594.0,563.0,2019,12,94.78114478114477,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,High-security prison; houses Category A prisoners,A,Other,2014-10-01,2024-09-01
Garth,2019-12-31,810,810.0,845.0,812.0,2019,12,100.24691358024691,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training establishment,B,Other,2014-10-01,2024-09-01
Gartree,2019-12-31,708,708.0,708.0,685.0,2019,12,96.75141242937853,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B training prison,B,Other,2014-10-01,2024-09-01
Grendon / Springhill,2019-12-31,586,568.0,568.0,531.0,2019,12,93.48591549295774,At Capacity (90-100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,1,0,1,0,1,0,0,0,0,"Grendon = Category B (therapeutic community), Springhill = Category D (open)",B,Other,2014-10-01,2024-09-01
Guys Marsh,2019-12-31,518,379.0,446.0,442.0,2019,12,116.62269129287598,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hatfield,2019-12-31,390,378.0,378.0,364.0,2019,12,96.29629629629629,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,02-2015,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison (part of Moorland/Hatfield),D,Other,2015-02-01,2024-09-01
Haverigg,2019-12-31,622,32.0,32.0,31.0,2019,12,96.875,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hewell,2019-12-31,1037,876.0,1039.0,1006.0,2019,12,114.84018264840184,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Primarily Category B local (open site closed in 2020),B,Other,2014-10-01,2024-09-01
High Down,2019-12-31,999,999.0,1203.0,1153.0,2019,12,115.41541541541542,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Highpoint (North and South),2019-12-31,1311,1291.0,1325.0,1312.0,2019,12,101.6266460108443,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Hindley,2019-12-31,580,512.0,578.0,540.0,2019,12,105.46875,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Re-rolled to Cat C for adult men, still holds some YOs/young adults",C,Other,2014-10-01,2024-09-01
Hollesley Bay,2019-12-31,485,480.0,480.0,477.0,2019,12,99.375,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Holme House,2019-12-31,1036,1036.0,1210.0,1197.0,2019,12,115.54054054054055,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,05-2017,09-2024,0,0,1,0,0,1,0,0,0,0,Changed from local (B) to Cat C prison in May 2017; Changed from local to Cat C prison in 05-2017,C,Other,2017-05-01,2024-09-01
Hull,2019-12-31,723,723.0,1044.0,994.0,2019,12,137.48271092669432,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Humber,2019-12-31,965,951.0,1062.0,1032.0,2019,12,108.5173501577287,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Huntercombe,2019-12-31,370,369.0,480.0,467.0,2019,12,126.55826558265582,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (foreign nationals),C,Other,2014-10-01,2024-09-01
Isis,2019-12-31,478,478.0,628.0,613.0,2019,12,128.2426778242678,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Officially a Cat C prison, also designated as a YOI for 18-21 (London area)",C,Other,2014-10-01,2024-09-01
Isle of Wight,2019-12-31,1068,976.0,1053.0,1038.0,2019,12,106.35245901639345,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Primarily Category B (combining ex-Parkhurst/Albany),B,Other,2014-10-01,2024-09-01
Kirkham,2019-12-31,657,657.0,657.0,608.0,2019,12,92.54185692541856,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Kirklevington Grange,2019-12-31,283,283.0,283.0,268.0,2019,12,94.69964664310953,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open resettlement prison,D,Other,2014-10-01,2024-09-01
Lancaster Farms,2019-12-31,495,495.0,560.0,551.0,2019,12,111.31313131313132,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Leeds,2019-12-31,667,667.0,1210.0,1043.0,2019,12,156.37181409295354,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Leicester,2019-12-31,214,208.0,411.0,340.0,2019,12,163.46153846153845,Overcrowded (>100%),0.0,1.0,0.0,1.0,2.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Lewes,2019-12-31,617,563.0,638.0,548.0,2019,12,97.33570159857904,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Leyhill,2019-12-31,515,515.0,515.0,508.0,2019,12,98.64077669902913,At Capacity (90-100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Lincoln,2019-12-31,408,403.0,729.0,637.0,2019,12,158.06451612903226,Overcrowded (>100%),0.0,1.0,0.0,0.0,1.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Lindholme,2019-12-31,924,859.0,945.0,934.0,2019,12,108.73108265424914,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Littlehey,2019-12-31,1154,1154.0,1220.0,1200.0,2019,12,103.98613518197575,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Adult side = Cat C, YOI side (18-21)",C,Other,2014-10-01,2024-09-01
Liverpool,2019-12-31,1173,607.0,700.0,674.0,2019,12,111.03789126853376,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Long Lartin,2019-12-31,609,592.0,592.0,572.0,2019,12,96.62162162162163,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison,A,Other,2014-10-01,2024-09-01
Low Newton,2019-12-31,314,314.0,344.0,290.0,2019,12,92.35668789808918,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,0,0,1,0,0,1,Closed women's prison,Other,Closed,2014-10-01,2024-09-01
Lowdham Grange,2019-12-31,919,888.0,888.0,885.0,2019,12,99.66216216216216,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B prison (privately operated),B,Other,2014-10-01,2024-09-01
Maidstone,2019-12-31,565,565.0,600.0,587.0,2019,12,103.89380530973452,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Manchester,2019-12-31,967,958.0,1136.0,870.0,2019,12,90.81419624217119,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,1,0,0,0,0,1,0,0,0,0,Category A high security prison (Strangeways),A,Other,2014-10-01,2024-09-01
Moorland,2019-12-31,943,943.0,1006.0,962.0,2019,12,102.01484623541887,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,02-2015,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (part of Moorland/Hatfield),C,Other,2015-02-01,2024-09-01
New Hall,2019-12-31,392,371.0,425.0,388.0,2019,12,104.5822102425876,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,0,1,0,1,0,0,1,"Closed women's prison (for adult women, plus young offenders)",Other,Closed,2014-10-01,2024-09-01
North Sea Camp,2019-12-31,420,420.0,420.0,411.0,2019,12,97.85714285714285,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,0,1,0,1,0,0,0,0,Category D open prison,D,Other,2014-10-01,2024-09-01
Northumberland,2019-12-31,1368,1348.0,1348.0,1326.0,2019,12,98.3679525222552,At Capacity (90-100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C training prison,C,Other,2014-10-01,2024-09-01
Norwich,2019-12-31,616,616.0,773.0,734.0,2019,12,119.15584415584415,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Nottingham,2019-12-31,723,576.0,800.0,786.0,2019,12,136.45833333333331,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Oakwood,2019-12-31,1600,1600.0,2106.0,2086.0,2019,12,130.375,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison (private),C,Other,2014-10-01,2024-09-01
Onley,2019-12-31,742,734.0,734.0,729.0,2019,12,99.31880108991825,At Capacity (90-100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,0,1,0,0,1,0,0,0,0,Category C prison,C,Other,2014-10-01,2024-09-01
Parc,2019-12-31,1559,1559.0,1699.0,1640.0,2019,12,105.19563822963438,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,1,1,0,0,0,0,"Mainly Cat B local/training, has a separate YOI/juvenile unit (run by G4S)",B,Other,2014-10-01,2024-09-01
Pentonville,2019-12-31,906,694.0,1098.0,1082.0,2019,12,155.9077809798271,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,1,0,0,0,0,Category B local prison,B,Other,2014-10-01,2024-09-01
Peterborough (Male & Female),2019-12-31,1107,1104.0,1240.0,1168.0,2019,12,105.79710144927536,Overcrowded (>100%),0.0,0.0,0.0,0.0,0.0,10-2014,09-2024,0,1,0,0,0,0,0,1,0,1,The only dual-purpose prison in England & Wales,B,Closed,2014-10-01,2024-09-01
Portland,2019-12-31,463,458.0,510.0,486.0,2019,12,106.11353711790392,Overcrowded (>100%),0.0,0.0,0.0,1.0,1.0,10-2014,09-2024,0,0,1,0,1,1,0,0,0,0,"Primarily Cat C adult, YOI/young adults side",C,Other,2014-10-01,2024-09-01
